dup1	dup2	Ka	Ks	Ka_Ks	type	peak	peak_name
Zm00001eb056190	Zm00001eb056200	0.385734	2.17309	0.177505	TD	1	ZEAM
Zm00001eb056190	Zm00001eb056180	0.181665	2.62871	0.069108	TD	1	ZEAM
Zm00001eb424100	Zm00001eb424140	0.0686003	0.097444	0.703997	PD	1	ZEAM
Zm00001eb424200	Zm00001eb424140	0.0931296	0.716808	0.129923	PD	1	ZEAM
Zm00001eb424200	Zm00001eb424180	0.0931296	0.716808	0.129923	PD	1	ZEAM
Zm00001eb424200	Zm00001eb424230	0.0931296	0.716808	0.129923	PD	1	ZEAM
Zm00001eb057250	Zm00001eb057230	0.328266	4.31658	0.0760477	TD	1	ZEAM
Zm00001eb214870	Zm00001eb214880	0.250763	3.95747	0.0633645	TD	1	ZEAM
Zm00001eb398320	Zm00001eb398300	0.172676	0.341441	0.505728	PD	1	ZEAM
Zm00001eb057790	Zm00001eb057750	0.420736	4.10961	0.102379	PD	1	ZEAM
Zm00001eb057770	Zm00001eb057750	0.368228	4.0393	0.0911613	PD	1	ZEAM
Zm00001eb057740	Zm00001eb057750	0.33229	3.94853	0.0841553	TD	1	ZEAM
Zm00001eb057770	Zm00001eb057790	0.162908	1.58383	0.102857	TD	1	ZEAM
Zm00001eb057740	Zm00001eb057790	0.407514	4.00088	0.101856	PD	1	ZEAM
Zm00001eb057740	Zm00001eb057770	0.419487	3.94357	0.106372	PD	1	ZEAM
Zm00001eb057780	Zm00001eb057760	0.908734	0.686544	1.32364	PD	1	ZEAM
Zm00001eb194050	Zm00001eb194090	0.713609	0.509935	1.39941	PD	1	ZEAM
Zm00001eb204240	Zm00001eb204230	0.43263	1.35578	0.319099	TD	1	ZEAM
Zm00001eb204250	Zm00001eb204230	0.645063	3.23179	0.199599	PD	1	ZEAM
Zm00001eb058060	Zm00001eb058070	0.14387	0.673308	0.213676	TD	1	ZEAM
Zm00001eb058050	Zm00001eb058070	0.141287	0.656082	0.215349	PD	1	ZEAM
Zm00001eb058100	Zm00001eb058050	0.191192	0.984336	0.194234	PD	1	ZEAM
Zm00001eb058320	Zm00001eb058230	0.233419	4.17121	0.0559595	PD	1	ZEAM
Zm00001eb058520	Zm00001eb058500	0.42308	0.308081	1.37328	TD	1	ZEAM
Zm00001eb059600	Zm00001eb059510	0.0834725	0.0560052	1.49044	PD	1	ZEAM
Zm00001eb059700	Zm00001eb059670	0.388893	1.90106	0.204566	PD	1	ZEAM
Zm00001eb060110	Zm00001eb060140	0.23626	4.33913	0.0544488	PD	1	ZEAM
Zm00001eb153710	Zm00001eb153730	0.307147	1.67546	0.18332	PD	1	ZEAM
Zm00001eb060490	Zm00001eb060470	0.572678	1.21809	0.470145	PD	1	ZEAM
Zm00001eb060510	Zm00001eb060530	0.237482	2.27587	0.104348	PD	1	ZEAM
Zm00001eb060500	Zm00001eb060530	0.263834	1.62965	0.161896	PD	1	ZEAM
Zm00001eb090130	Zm00001eb090110	0.431004	0.686141	0.628157	PD	1	ZEAM
Zm00001eb060800	Zm00001eb060850	0.275139	0.247509	1.11163	PD	1	ZEAM
Zm00001eb060890	Zm00001eb060880	0.611795	2.01924	0.302983	TD	1	ZEAM
Zm00001eb060840	Zm00001eb060880	0.604878	2.02082	0.299323	PD	1	ZEAM
Zm00001eb060830	Zm00001eb060840	0.609032	2.09842	0.290234	TD	1	ZEAM
Zm00001eb060830	Zm00001eb060890	0.616297	2.08525	0.295551	PD	1	ZEAM
Zm00001eb061090	Zm00001eb061080	0.230882	0.427477	0.540104	TD	1	ZEAM
Zm00001eb302150	Zm00001eb302140	0.284136	0.730028	0.389213	TD	1	ZEAM
Zm00001eb061380	Zm00001eb061350	0.464789	2.22221	0.209156	PD	1	ZEAM
Zm00001eb061490	Zm00001eb061480	0.161904	3.95887	0.0408965	TD	1	ZEAM
Zm00001eb061670	Zm00001eb061700	0.101253	0.332885	0.304167	PD	1	ZEAM
Zm00001eb061680	Zm00001eb061700	0.20014	0.548276	0.365035	PD	1	ZEAM
Zm00001eb061680	Zm00001eb061710	0.201639	0.648401	0.310979	PD	1	ZEAM
Zm00001eb061700	Zm00001eb061710	0.0591854	0.216491	0.273385	TD	1	ZEAM
Zm00001eb061670	Zm00001eb061710	0.100207	0.432318	0.23179	PD	1	ZEAM
Zm00001eb061670	Zm00001eb061680	0.245382	0.808676	0.303436	TD	1	ZEAM
Zm00001eb078710	Zm00001eb078700	0.320081	1.67997	0.190528	TD	1	ZEAM
Zm00001eb078670	Zm00001eb078700	0.234585	2.68838	0.0872591	PD	1	ZEAM
Zm00001eb078660	Zm00001eb078700	0.266068	2.91722	0.0912061	PD	1	ZEAM
Zm00001eb078690	Zm00001eb078700	0.807389	3.51251	0.229861	TD	1	ZEAM
Zm00001eb078700	Zm00001eb078680	0.192961	1.94678	0.0991176	PD	1	ZEAM
Zm00001eb078660	Zm00001eb078680	0.208602	1.05529	0.197673	PD	1	ZEAM
Zm00001eb078670	Zm00001eb078680	0.170303	0.892891	0.190732	TD	1	ZEAM
Zm00001eb078710	Zm00001eb078680	0.385996	3.76293	0.102579	PD	1	ZEAM
Zm00001eb078690	Zm00001eb078680	0.61918	3.52296	0.175756	TD	1	ZEAM
Zm00001eb061830	Zm00001eb061770	0.192791	2.27965	0.0845703	PD	1	ZEAM
Zm00001eb294530	Zm00001eb294520	0.298789	3.74687	0.0797436	TD	1	ZEAM
Zm00001eb200750	Zm00001eb200740	0.534117	1.30367	0.409702	TD	1	ZEAM
Zm00001eb200770	Zm00001eb200730	0.491491	1.56699	0.313654	PD	1	ZEAM
Zm00001eb061830	Zm00001eb061780	0.199554	2.05378	0.097164	PD	1	ZEAM
Zm00001eb091360	Zm00001eb091370	0.378125	3.02206	0.125122	TD	1	ZEAM
Zm00001eb091400	Zm00001eb091370	0.38888	2.99531	0.12983	PD	1	ZEAM
Zm00001eb311270	Zm00001eb311300	0.348933	2.14237	0.162872	PD	1	ZEAM
Zm00001eb311260	Zm00001eb311300	0.666797	4.50858	0.147895	PD	1	ZEAM
Zm00001eb311280	Zm00001eb311300	0.262194	3.15418	0.0831259	TD	1	ZEAM
Zm00001eb062360	Zm00001eb062390	0.276201	3.80573	0.072575	TD	1	ZEAM
Zm00001eb211760	Zm00001eb211750	0.366459	3.08948	0.118615	TD	1	ZEAM
Zm00001eb062580	Zm00001eb062600	0.365128	3.09499	0.117974	PD	1	ZEAM
Zm00001eb062670	Zm00001eb062640	0.12599	0.222192	0.567031	PD	1	ZEAM
Zm00001eb062860	Zm00001eb062850	0.190315	1.45633	0.130681	TD	1	ZEAM
Zm00001eb165100	Zm00001eb165080	0.0619282	0.102157	0.606204	PD	1	ZEAM
Zm00001eb165140	Zm00001eb165080	0.0619282	0.102157	0.606204	PD	1	ZEAM
Zm00001eb165080	Zm00001eb165070	0.0619765	0.120082	0.516117	TD	1	ZEAM
Zm00001eb115320	Zm00001eb115310	0.743224	1.13646	0.653981	TD	1	ZEAM
Zm00001eb364460	Zm00001eb364420	0.502766	3.46846	0.144954	PD	1	ZEAM
Zm00001eb364410	Zm00001eb364420	0.490836	3.62953	0.135234	TD	1	ZEAM
Zm00001eb339110	Zm00001eb339130	0.342712	3.33466	0.102773	PD	1	ZEAM
Zm00001eb339120	Zm00001eb339130	0.341043	2.36205	0.144385	TD	1	ZEAM
Zm00001eb161690	Zm00001eb161700	0.210053	1.52839	0.137434	TD	1	ZEAM
Zm00001eb065440	Zm00001eb065430	0.060321	0.243027	0.248207	TD	1	ZEAM
Zm00001eb407160	Zm00001eb407180	0.201791	0.268762	0.750819	PD	1	ZEAM
Zm00001eb146910	Zm00001eb146920	0.477757	3.2231900000000002	0.148225	TD	1	ZEAM
Zm00001eb066250	Zm00001eb066220	0.164827	0.470326	0.350453	PD	1	ZEAM
Zm00001eb335680	Zm00001eb335690	0.896361	3.12365	0.28696	TD	1	ZEAM
Zm00001eb066860	Zm00001eb066850	0.454528	1.42002	0.320086	TD	1	ZEAM
Zm00001eb066920	Zm00001eb066910	0.0930966	0.206662	0.450477	TD	1	ZEAM
Zm00001eb067230	Zm00001eb067260	0.846396	4.22423	0.200367	PD	1	ZEAM
Zm00001eb067260	Zm00001eb067250	0.299337	4.11136	0.0728073	TD	1	ZEAM
Zm00001eb067230	Zm00001eb067250	0.891577	4.08119	0.21846	PD	1	ZEAM
Zm00001eb421950	Zm00001eb421960	0.350531	4.02659	0.0870542	TD	1	ZEAM
Zm00001eb067420	Zm00001eb067390	0.875108	2.82776	0.30947	PD	1	ZEAM
Zm00001eb408380	Zm00001eb408350	0.359469	1.84759	0.194561	PD	1	ZEAM
Zm00001eb226370	Zm00001eb226380	0.633667	3.60542	0.175754	TD	1	ZEAM
Zm00001eb226340	Zm00001eb226380	0.374465	3.35306	0.111679	PD	1	ZEAM
Zm00001eb067900	Zm00001eb067890	0.089703	0.892868	0.100466	TD	1	ZEAM
Zm00001eb067820	Zm00001eb067890	0.481221	3.81726	0.126064	PD	1	ZEAM
Zm00001eb077280	Zm00001eb077270	0.205336	0.418767	0.490334	TD	1	ZEAM
Zm00001eb122620	Zm00001eb122630	0.111101	0.990475	0.11217	TD	1	ZEAM
Zm00001eb068410	Zm00001eb068420	0.316599	0.975995	0.324386	TD	1	ZEAM
Zm00001eb068470	Zm00001eb068460	0.271437	0.894337	0.303506	TD	1	ZEAM
Zm00001eb069050	Zm00001eb069040	0.345205	2.71923	0.126949	TD	1	ZEAM
Zm00001eb069320	Zm00001eb069330	0.196477	1.45686	0.134863	TD	1	ZEAM
Zm00001eb069310	Zm00001eb069330	0.114601	0.636669	0.18	PD	1	ZEAM
Zm00001eb069320	Zm00001eb069310	0.0750207	0.280248	0.267694	TD	1	ZEAM
Zm00001eb323660	Zm00001eb323690	0.50302500000000006	4.66343	0.107866	PD	1	ZEAM
Zm00001eb069410	Zm00001eb069480	0.64411	2.49582	0.258076	PD	1	ZEAM
Zm00001eb069480	Zm00001eb069460	0.588117	2.13435	0.275549	PD	1	ZEAM
Zm00001eb069550	Zm00001eb069490	0.367839	1.48568	0.24759	PD	1	ZEAM
Zm00001eb069530	Zm00001eb069490	0.394492	4.96175	0.0795067	PD	1	ZEAM
Zm00001eb069460	Zm00001eb069490	0.3555	1.46941	0.241934	PD	1	ZEAM
Zm00001eb069460	Zm00001eb069530	0.352617	1.37247	0.25692	PD	1	ZEAM
Zm00001eb069460	Zm00001eb069550	0.33015	2.29354	0.143948	PD	1	ZEAM
Zm00001eb069530	Zm00001eb069550	0.174461	0.456076	0.382525	PD	1	ZEAM
Zm00001eb069520	Zm00001eb069550	0.816598	1.18735	0.687746	PD	1	ZEAM
Zm00001eb069480	Zm00001eb069440	0.902195	1.21851	0.740408	PD	1	ZEAM
Zm00001eb070030	Zm00001eb070040	0.071315	0.131242	0.543385	TD	1	ZEAM
Zm00001eb430420	Zm00001eb430410	0.315365	3.24075	0.0973123	TD	1	ZEAM
Zm00001eb069790	Zm00001eb069860	0.298798	0.738247	0.40474	PD	1	ZEAM
Zm00001eb069930	Zm00001eb069860	0.299034	0.722905	0.413656	PD	1	ZEAM
Zm00001eb069870	Zm00001eb069890	0.163595	0.308178	0.530845	PD	1	ZEAM
Zm00001eb069940	Zm00001eb069890	0.159049	0.330855	0.480721	PD	1	ZEAM
Zm00001eb312080	Zm00001eb312070	0.253413	3.60186	0.0703561	TD	1	ZEAM
Zm00001eb312060	Zm00001eb312070	0.114305	2.95864	0.0386343	TD	1	ZEAM
Zm00001eb070280	Zm00001eb070270	0.142957	1.66902	0.0856531	TD	1	ZEAM
Zm00001eb170460	Zm00001eb170520	0.538652	4.89283	0.11009	PD	1	ZEAM
Zm00001eb070660	Zm00001eb070620	0.217748	0.849658	0.256277	PD	1	ZEAM
Zm00001eb070730	Zm00001eb070700	0.617919	3.29615	0.187467	PD	1	ZEAM
Zm00001eb312080	Zm00001eb312060	0.221177	3.64986	0.0605987	PD	1	ZEAM
Zm00001eb071070	Zm00001eb071090	0.873849	1.4036	0.622577	PD	1	ZEAM
Zm00001eb374550	Zm00001eb374530	0.117913	1.09726	0.107461	PD	1	ZEAM
Zm00001eb071880	Zm00001eb071890	0.212259	3.7106	0.0572034	TD	1	ZEAM
Zm00001eb071870	Zm00001eb071890	0.176286	3.608	0.0488598	PD	1	ZEAM
Zm00001eb071880	Zm00001eb071870	0.103457	0.927032	0.1116	TD	1	ZEAM
Zm00001eb077270	Zm00001eb077310	0.367621	1.46692	0.250606	PD	1	ZEAM
Zm00001eb077280	Zm00001eb077310	0.197929	0.36917	0.536146	PD	1	ZEAM
Zm00001eb124030	Zm00001eb124040	0.33789	3.44587	0.0980567	TD	1	ZEAM
Zm00001eb123940	Zm00001eb124040	0.338256	1.67049	0.202489	PD	1	ZEAM
Zm00001eb123940	Zm00001eb123930	0.30205	0.878085	0.343987	TD	1	ZEAM
Zm00001eb124030	Zm00001eb123930	0.280568	3.47819	0.0806651	PD	1	ZEAM
Zm00001eb072180	Zm00001eb072170	0.154052	0.241548	0.637768	TD	1	ZEAM
Zm00001eb123950	Zm00001eb123940	0.941289	2.49228	0.377682	TD	1	ZEAM
Zm00001eb124030	Zm00001eb123940	0.35743	3.58228	0.0997772	PD	1	ZEAM
Zm00001eb429960	Zm00001eb429980	0.157034	0.270438	0.580666	PD	1	ZEAM
Zm00001eb072600	Zm00001eb072610	0.472097	4.15276	0.113683	TD	1	ZEAM
Zm00001eb072670	Zm00001eb072650	0.27138	2.54141	0.106783	PD	1	ZEAM
Zm00001eb072660	Zm00001eb072650	0.248853	2.48307	0.10022	TD	1	ZEAM
Zm00001eb187540	Zm00001eb187570	0.551302	2.74809	0.200613	PD	1	ZEAM
Zm00001eb298170	Zm00001eb298150	0.126244	1.30217	0.0969492	TD	1	ZEAM
Zm00001eb414510	Zm00001eb414500	0.321253	0.567738	0.565846	TD	1	ZEAM
Zm00001eb072920	Zm00001eb072940	0.323083	0.283117	1.14116	TD	1	ZEAM
Zm00001eb072960	Zm00001eb072970	0.226562	1.63614	0.138473	TD	1	ZEAM
Zm00001eb096470	Zm00001eb096380	0.055869	0.104806	0.533069	PD	1	ZEAM
Zm00001eb096470	Zm00001eb096420	0.0654503	0.114466	0.571786	PD	1	ZEAM
Zm00001eb073650	Zm00001eb073640	0.317707	4.15113	0.0765351	TD	1	ZEAM
Zm00001eb104320	Zm00001eb104350	0.566696	1.52027	0.372759	PD	1	ZEAM
Zm00001eb074300	Zm00001eb074290	1.00219	3.64287	0.275111	TD	1	ZEAM
Zm00001eb074330	Zm00001eb074370	0.185796	2.05676	0.0903346	PD	1	ZEAM
Zm00001eb074360	Zm00001eb074380	0.0781857	0.553283	0.141312	PD	1	ZEAM
Zm00001eb074540	Zm00001eb074550	0.559188	3.73155	0.149854	TD	1	ZEAM
Zm00001eb249670	Zm00001eb249640	1.04074	1.14367	0.909997	PD	1	ZEAM
Zm00001eb249440	Zm00001eb249470	0.473152	2.29711	0.205977	PD	1	ZEAM
Zm00001eb186480	Zm00001eb186490	0.471289	3.55763	0.132473	TD	1	ZEAM
Zm00001eb074900	Zm00001eb074910	0.38098	2.40522	0.158398	TD	1	ZEAM
Zm00001eb315640	Zm00001eb315650	0.327459	1.70295	0.19229	TD	1	ZEAM
Zm00001eb075010	Zm00001eb075000	0.65782	3.37143	0.195116	TD	1	ZEAM
Zm00001eb248990	Zm00001eb249020	0.313626	2.81822	0.111285	PD	1	ZEAM
Zm00001eb427290	Zm00001eb427300	0.320541	4.02272	0.0796828	TD	1	ZEAM
Zm00001eb427320	Zm00001eb427300	0.209203	1.25311	0.166948	PD	1	ZEAM
Zm00001eb075660	Zm00001eb075670	0.45885	1.79884	0.255081	TD	1	ZEAM
Zm00001eb379160	Zm00001eb379170	0.940907	2.37918	0.395476	TD	1	ZEAM
Zm00001eb379260	Zm00001eb379170	0.418721	3.96761	0.105535	PD	1	ZEAM
Zm00001eb076150	Zm00001eb076110	0.216305	3.73442	0.057922	PD	1	ZEAM
Zm00001eb076170	Zm00001eb076180	0.0840639	0.911001	0.0922764	TD	1	ZEAM
Zm00001eb140290	Zm00001eb140320	0.982147	3.53554	0.277793	PD	1	ZEAM
Zm00001eb076210	Zm00001eb076200	0.250797	3.56719	0.0703066	TD	1	ZEAM
Zm00001eb076170	Zm00001eb076200	0.396897	3.59776	0.110318	PD	1	ZEAM
Zm00001eb076180	Zm00001eb076200	0.363273	3.55728	0.102121	PD	1	ZEAM
Zm00001eb076170	Zm00001eb076190	0.437715	3.5744	0.122458	PD	1	ZEAM
Zm00001eb076180	Zm00001eb076190	0.399553	3.60141	0.110944	TD	1	ZEAM
Zm00001eb076200	Zm00001eb076190	0.386675	3.544	0.109107	TD	1	ZEAM
Zm00001eb076210	Zm00001eb076190	0.279438	1.76996	0.157879	PD	1	ZEAM
Zm00001eb076210	Zm00001eb076170	0.356756	3.22269	0.110701	PD	1	ZEAM
Zm00001eb294810	Zm00001eb294800	0.0823341	4.03619	0.020399	TD	1	ZEAM
Zm00001eb255830	Zm00001eb255840	0.621818	4.47315	0.139011	TD	1	ZEAM
Zm00001eb304520	Zm00001eb304530	0.186256	1.3661	0.136341	TD	1	ZEAM
Zm00001eb077230	Zm00001eb077220	0.120299	3.92673	0.0306359	TD	1	ZEAM
Zm00001eb247610	Zm00001eb247670	0.14026	0.140094	1.00119	PD	1	ZEAM
Zm00001eb077520	Zm00001eb077490	0.0694059	0.164584	0.421705	PD	1	ZEAM
Zm00001eb077510	Zm00001eb077520	0.0756539	0.144094	0.525033	TD	1	ZEAM
Zm00001eb426510	Zm00001eb426520	0.408981	4.15327	0.0984721	TD	1	ZEAM
Zm00001eb077710	Zm00001eb077720	0.0656611	0.0942254	0.696852	TD	1	ZEAM
Zm00001eb240560	Zm00001eb240450	0.155246	1.67163	0.0928711	PD	1	ZEAM
Zm00001eb240540	Zm00001eb240450	0.267584	1.68219	0.159069	PD	1	ZEAM
Zm00001eb078290	Zm00001eb078340	0.226946	1.50678	0.150617	PD	1	ZEAM
Zm00001eb078340	Zm00001eb078320	0.373609	2.29603	0.16272	PD	1	ZEAM
Zm00001eb078290	Zm00001eb078320	0.377539	3.08851	0.12224	PD	1	ZEAM
Zm00001eb078410	Zm00001eb078400	0.614085	0.718584	0.854576	TD	1	ZEAM
Zm00001eb078410	Zm00001eb078390	0.610569	0.719657	0.848418	PD	1	ZEAM
Zm00001eb363380	Zm00001eb363440	0.693908	1.76142	0.393949	PD	1	ZEAM
Zm00001eb185760	Zm00001eb185880	0.448078	3.95669	0.113246	PD	1	ZEAM
Zm00001eb078720	Zm00001eb078740	0.380371	2.61236	0.145604	PD	1	ZEAM
Zm00001eb078730	Zm00001eb078720	0.171144	1.24455	0.137515	TD	1	ZEAM
Zm00001eb078740	Zm00001eb078730	0.336142	2.2279	0.150878	TD	1	ZEAM
Zm00001eb078920	Zm00001eb078930	0.395341	0.310414	1.27359	TD	1	ZEAM
Zm00001eb079100	Zm00001eb079050	0.146073	0.244191	0.59819	PD	1	ZEAM
Zm00001eb079060	Zm00001eb079050	0.146436	0.228491	0.640882	TD	1	ZEAM
Zm00001eb079050	Zm00001eb079030	0.744385	1.30054	0.572365	PD	1	ZEAM
Zm00001eb079060	Zm00001eb079030	0.328743	0.180657	1.8197	PD	1	ZEAM
Zm00001eb078920	Zm00001eb079030	0.52097	0.499966	1.04201	PD	1	ZEAM
Zm00001eb078930	Zm00001eb079030	0.433759	0.345152	1.25672	PD	1	ZEAM
Zm00001eb079100	Zm00001eb079030	0.351801	0.263237	1.33644	PD	1	ZEAM
Zm00001eb079740	Zm00001eb079730	0.592002	1.61518	0.366523	TD	1	ZEAM
Zm00001eb245710	Zm00001eb245720	0.56804	0.749155	0.75824	TD	1	ZEAM
Zm00001eb080030	Zm00001eb080020	0.418315	0.564264	0.741347	TD	1	ZEAM
Zm00001eb080030	Zm00001eb079990	0.34616	0.615851	0.562083	PD	1	ZEAM
Zm00001eb080130	Zm00001eb080170	0.296113	0.909484	0.325584	PD	1	ZEAM
Zm00001eb080180	Zm00001eb080170	0.13338	0.86281	0.154588	TD	1	ZEAM
Zm00001eb080150	Zm00001eb080170	0.271892	0.90089	0.301804	PD	1	ZEAM
Zm00001eb080210	Zm00001eb080170	0.301562	1.54302	0.195436	PD	1	ZEAM
Zm00001eb080150	Zm00001eb080180	0.31471	1.00151	0.314235	PD	1	ZEAM
Zm00001eb080150	Zm00001eb080130	0.300867	4.43504	0.0678387	PD	1	ZEAM
Zm00001eb080210	Zm00001eb080130	0.228719	2.98135	0.0767167	PD	1	ZEAM
Zm00001eb261440	Zm00001eb261490	0.128949	2.84172	0.0453769	PD	1	ZEAM
Zm00001eb261500	Zm00001eb261490	0.113232	1.15422	0.0981027	TD	1	ZEAM
Zm00001eb261510	Zm00001eb261490	0.219883	1.65432	0.132914	PD	1	ZEAM
Zm00001eb161250	Zm00001eb161260	0.254532	3.80203	0.0669465	TD	1	ZEAM
Zm00001eb081160	Zm00001eb081130	0.369381	3.43372	0.107575	PD	1	ZEAM
Zm00001eb081170	Zm00001eb081160	0.359248	0.898875	0.399665	TD	1	ZEAM
Zm00001eb081210	Zm00001eb081230	0.159505	1.29255	0.123403	PD	1	ZEAM
Zm00001eb081280	Zm00001eb081290	0.260985	0.754953	0.345696	TD	1	ZEAM
Zm00001eb373250	Zm00001eb373230	0.670698	3.43316	0.195359	PD	1	ZEAM
Zm00001eb081460	Zm00001eb081470	0.375505	3.36491	0.111594	TD	1	ZEAM
Zm00001eb106300	Zm00001eb106310	0.297085	3.31056	0.0897388	TD	1	ZEAM
Zm00001eb164480	Zm00001eb164500	0.967132	4.32794	0.223462	PD	1	ZEAM
Zm00001eb164530	Zm00001eb164500	0.788376	4.46883	0.176417	TD	1	ZEAM
Zm00001eb164490	Zm00001eb164500	0.931756	4.26013	0.218715	TD	1	ZEAM
Zm00001eb288250	Zm00001eb288190	0.19888	0.742899	0.267708	PD	1	ZEAM
Zm00001eb130500	Zm00001eb130480	0.557758	3.92135	0.142236	PD	1	ZEAM
Zm00001eb083050	Zm00001eb083060	0.285535	0.678885	0.420593	TD	1	ZEAM
Zm00001eb083090	Zm00001eb083060	0.262585	0.808046	0.324962	PD	1	ZEAM
Zm00001eb083080	Zm00001eb083060	0.624501	1.30597	0.47819	PD	1	ZEAM
Zm00001eb083090	Zm00001eb083100	0.212492	0.545086	0.389833	TD	1	ZEAM
Zm00001eb083080	Zm00001eb083100	0.487955	1.77891	0.274301	PD	1	ZEAM
Zm00001eb083060	Zm00001eb083100	0.325908	0.590842	0.5516	PD	1	ZEAM
Zm00001eb240300	Zm00001eb240250	0.109189	0.246706	0.442588	PD	1	ZEAM
Zm00001eb240260	Zm00001eb240250	0.154025	0.269264	0.572021	TD	1	ZEAM
Zm00001eb240270	Zm00001eb240250	0.144344	0.269806	0.534994	PD	1	ZEAM
Zm00001eb240300	Zm00001eb240290	0.0613984	0.151849	0.40434	TD	1	ZEAM
Zm00001eb240260	Zm00001eb240290	0.259879	0.403326	0.644341	PD	1	ZEAM
Zm00001eb083090	Zm00001eb083050	0.202364	0.629009	0.321718	PD	1	ZEAM
Zm00001eb083100	Zm00001eb083050	0.206344	0.400128	0.515695	PD	1	ZEAM
Zm00001eb284040	Zm00001eb284050	0.699442	2.75899	0.253514	TD	1	ZEAM
Zm00001eb284050	Zm00001eb284060	0.271527	0.997456	0.27222	TD	1	ZEAM
Zm00001eb284040	Zm00001eb284060	0.624098	1.93463	0.322593	PD	1	ZEAM
Zm00001eb260280	Zm00001eb260290	0.378924	1.32561	0.285849	TD	1	ZEAM
Zm00001eb422210	Zm00001eb422290	0.566085	2.07149	0.273274	PD	1	ZEAM
Zm00001eb422250	Zm00001eb422330	0.491769	2.13795	0.230019	PD	1	ZEAM
Zm00001eb100210	Zm00001eb100220	0.217444	2.31269	0.0940221	TD	1	ZEAM
Zm00001eb100200	Zm00001eb100220	0.221899	2.12908	0.104223	PD	1	ZEAM
Zm00001eb155860	Zm00001eb155890	0.252876	2.03819	0.124069	PD	1	ZEAM
Zm00001eb083980	Zm00001eb084020	0.194733	2.33693	0.0833283	PD	1	ZEAM
Zm00001eb085280	Zm00001eb085290	0.58106	4.0656	0.142921	TD	1	ZEAM
Zm00001eb085310	Zm00001eb085320	0.260097	1.94868	0.133474	TD	1	ZEAM
Zm00001eb391470	Zm00001eb391460	0.384215	0.59091	0.650209	TD	1	ZEAM
Zm00001eb391470	Zm00001eb391480	0.324996	0.872162	0.372633	TD	1	ZEAM
Zm00001eb237100	Zm00001eb237110	0.168155	0.782255	0.214962	TD	1	ZEAM
Zm00001eb257290	Zm00001eb257300	0.313741	3.28112	0.0956201	TD	1	ZEAM
Zm00001eb086430	Zm00001eb086420	0.276639	0.507156	0.545473	TD	1	ZEAM
Zm00001eb237230	Zm00001eb237220	0.0824809	0.274975	0.299958	TD	1	ZEAM
Zm00001eb323800	Zm00001eb323830	0.722546	1.89502	0.381286	PD	1	ZEAM
Zm00001eb346360	Zm00001eb346230	0.0635872	0.492029	0.129235	PD	1	ZEAM
Zm00001eb098940	Zm00001eb098950	0.0670704	0.203129	0.330185	TD	1	ZEAM
Zm00001eb087220	Zm00001eb087250	0.940449	1.91654	0.490702	PD	1	ZEAM
Zm00001eb087340	Zm00001eb087230	0.650205	2.83872	0.229049	PD	1	ZEAM
Zm00001eb415100	Zm00001eb415160	0.55777	1.96019	0.284549	PD	1	ZEAM
Zm00001eb405860	Zm00001eb405880	0.0900184	0.167105	0.538693	PD	1	ZEAM
Zm00001eb405910	Zm00001eb405880	0.10236	0.146712	0.697694	PD	1	ZEAM
Zm00001eb405900	Zm00001eb405880	0.349352	0.358603	0.974203	TD	1	ZEAM
Zm00001eb087720	Zm00001eb087730	0.571488	3.44417	0.165929	TD	1	ZEAM
Zm00001eb087730	Zm00001eb087740	0.0735315	0.195153	0.376788	TD	1	ZEAM
Zm00001eb087860	Zm00001eb087870	0.30038	0.494287	0.607704	TD	1	ZEAM
Zm00001eb088000	Zm00001eb088020	0.228806	1.69954	0.134629	PD	1	ZEAM
Zm00001eb087980	Zm00001eb088020	0.228806	1.69954	0.134629	PD	1	ZEAM
Zm00001eb088000	Zm00001eb087960	0.221563	1.44887	0.152922	PD	1	ZEAM
Zm00001eb087980	Zm00001eb087960	0.221563	1.44887	0.152922	PD	1	ZEAM
Zm00001eb380280	Zm00001eb380300	0.079234	0.236538	0.334974	PD	1	ZEAM
Zm00001eb380280	Zm00001eb380320	0.0833847	0.19336	0.43124	PD	1	ZEAM
Zm00001eb165580	Zm00001eb165560	0.303128	3.93693	0.0769961	PD	1	ZEAM
Zm00001eb165550	Zm00001eb165560	0.249487	4.02755	0.0619452	TD	1	ZEAM
Zm00001eb088290	Zm00001eb088280	0.850797	2.45943	0.345933	TD	1	ZEAM
Zm00001eb088420	Zm00001eb088440	0.453263	1.61867	0.280023	PD	1	ZEAM
Zm00001eb088420	Zm00001eb088430	0.486388	1.31823	0.36897	TD	1	ZEAM
Zm00001eb088510	Zm00001eb088560	0.101361	0.0453431	2.23543	PD	1	ZEAM
Zm00001eb088520	Zm00001eb088570	0.0641964	0.0887338	0.723472	PD	1	ZEAM
Zm00001eb418280	Zm00001eb418250	0.918331	4.38697	0.209332	PD	1	ZEAM
Zm00001eb418680	Zm00001eb418650	0.230151	1.75534	0.131115	PD	1	ZEAM
Zm00001eb234470	Zm00001eb234450	0.455181	2.32261	0.195978	PD	1	ZEAM
Zm00001eb419010	Zm00001eb419040	0.0673776	0.508995	0.132374	PD	1	ZEAM
Zm00001eb339650	Zm00001eb339640	0.217956	0.290751	0.749629	TD	1	ZEAM
Zm00001eb090830	Zm00001eb090820	0.182772	0.405384	0.450862	TD	1	ZEAM
